,0
52a5dd3b67704727bb389f0e337d1491,1000.0
95f9e232fd8e4b9ca33456f451672cbd,1000.0
2d69ddac2e7646f3abe9c6847a4c0785,1000.0
5e57d98ad00040238b952e425b675632,1000.0
85195c35a6b2414eaa47488f3be4a263,1000.0
e65bbd085488476dbae7efa3c3268194,1000.0
fd4bf410118d4a75885be7811389d01a,1000.0
1c57383ff2504240809b00bfe9a1d2a5,1000.0
7ba08a7a3a0b4046bc9c6d798782cfa0,1000.0
a184a65b49374db79929beb1b0511bc7,1000.0
8a35c1b3c51b4ec6bc503cc5b2185653,1000.0
1a20028b7d56405da7ced0c71f16ecbe,1000.0
b6bc5ee591a344f6995855eca978df39,1000.0
908ff7347edd4fb39f3d1f97e4c9f1c1,1000.0
933861fb743c4c58957c9f2b2552349f,1000.0
7a3e1fbd2cb8464dafcddb4a4c220bdc,1000.0
13c9be87b45541a2ae48c7f97be5f511,1000.0
46700824e495486cb500de01e1397571,1000.0
52852b650f1b4dd1bdb2ca3f255b7f99,1000.0
c4ccc4f344c94c0999490403e1042066,1000.0
4366ed60d3fd4985814f2474f66938cc,1000.0
9d61b720d1754db08e8c68375b3dc0d9,1000.0
1883fe8e2e8a474789f1ffac7ac99ee1,1000.0
995434bd4819454da0e01df5414fefc6,1000.0
f79c891c62fe40179935ca11229668db,1000.0
d6b2f7df6339427bbd13f62582c1be7e,1000.0
2bdb646d4bd941dfaf97e00d605fbf6b,1000.0
e20901f5ab2a463eafb498584fb1061a,1000.0
718988aaf192441ba2b7c121160d9c10,1000.0
1e954af60d2248fcab6efefd56dd8014,1000.0
a21c812ef9ea4a91921ea15d00712c9d,1000.0
aad3ead3ba59400bba20d5b5a0e4b967,1000.0
1d2630f0cbe9496da3c9c21961f1630d,1000.0
4f211cfaec794867b90143f629374271,1000.0
18e711d918314e2eb31c7a92d7d5d017,1000.0
42e4c071148949cbac409b6d76866d73,1000.0
e73bfce5d2a6461994e2e43dd7898ce5,1000.0
92b6887bb3f5451f8eab2388f2e22026,1000.0
87937cd615dc41708469418b46c264c1,1000.0
3a4f0eda46e94394ba619ac443c97be2,1000.0
138acf41cdc54b98b4b95ffe0c4b9bee,1000.0
7e6f8da3fc8d464e8ef180e4a74e251a,1000.0
3341caa39ec44da687fa807d22a0e231,1000.0
528a0c98854844e1a1484ab88e2df44a,1000.0
a416cb2f231d49a89dbd3f10278c0f69,1000.0
f465a85deae14692b89320bb19745f13,1000.0
00932d60a2c1468faff0cf510f80f21b,1000.0
2b2b5b772184442d9b467621e7b8c588,1000.0
52aa21dbbc2f490fbe6c14e46af2d7f2,1000.0
69f0df089c634a18aa75654d928a7bda,1000.0
60f3bc58bf6147c9b3727e01f66a9447,1000.0
526627cb4e7947f8a7919460a029b132,1000.0
abadbd5b098f4db7bbf69564fee192a1,1000.0
2ebd99566dff4a92b52f9e56508f3a24,1000.0
e14f64ab1ba7458db4bb4d5c0ba51194,1000.0
b7238b220d6f43a6a2179534df3c8b4d,1000.0
eb9c64a7bcba4efd9e43cd03a1206dab,1000.0
a3303be7abe845038ecc1592be1e9bf0,1000.0
9449f2261fec46d0ac07a0c8fd88a3da,1000.0
9dcf15f65c924bfc87a78586339059e3,1000.0
1cf8491e8e5a4568b42c399de5550bbf,1000.0
a4ede7d826ba49578d4ef7039367a42e,1000.0
f69d65ed49d2496898ee9f418ea458ec,1000.0
b97344f66623406ca18616c5ad1e8a68,1000.0
bce879bbf551424e9a32da2801f43fe8,1000.0
312caccf3c2c421a85ee9057dac2e532,1000.0
5ea90275675f48e6a2f87fd85ed96aa2,1000.0
69975ebbed664a1f8931b31ba5dc3871,1000.0
e6bb5f6dd6b446d4b84a544ecfcf1f04,1000.0
bc63e8465b494788962b919c62f65365,1000.0
96e797446b0a49d1b79192ac5364e116,1000.0
afd53ac1dd7e44639e51f3a806ad7eb8,1000.0
5147c3e1db834fe2aa21a45540334b43,1000.0
f7586c701fd74d3ba5c33f64e7cb9158,1000.0
35ad2cf6b34f4c769eabf3b12e699e54,1000.0
47c24035ff9a417482346bf227888bc1,1000.0
0983e7b5e2434970925b606681e5d37d,1000.0
b5560b8ca7a749f7ba0591300ffcdb09,1000.0
26050a5e63a643bc900da44b4def85f3,1000.0
9f94eee4870f4daa8e0f151e2f702ae0,1000.0
93c0b87e81b24c3b8a99c17f9cce2160,0.0
f0e3cd8190b34eabbfa7d015d65d680a,1000.0
133892467c6b41e5a533cc30466472bc,1000.0
142536be26b747abba0b383e4bf0bba9,1000.0
047bc58850514d2084680d3c7fbebe6a,1000.0
5fc2cd9122f44d9c87bab781590e608d,1000.0
99ef57a904b4441a8ebbfdd267ee3b24,1000.0
dd2ae6e67bca45bb9e32811db2e306ce,1.0
b851633a92044feebb697ef154a2b332,1000.0
726040699e2a42c0a51c96688f1d597f,1000.0
33d392f3a883455da559555fb3002c9a,1000.0
527036614dfc47ba8a9e89a4b30a5a0f,1000.0
2d6123846cd24dd1a624b459626e73a2,1000.0
5693ddbf95a64233963962ca80f2a050,1000.0
3dc06698b2c4421eaf8454b4fca0beb1,1000.0
95f6b225bfff42678d68b3b046ee04d6,1000.0
545f70cd2e6245f1be7e94e5aa189f63,1000.0
54e99a51fbeb4173baad4d1b794d1ba4,1000.0
01dc35593ea5440191c22b1e75e7a233,1000.0
b242edb9965c4285845147dfe973756a,1000.0
4573f3de2b4d4843bec69f3ae27d10e7,1000.0
8e85bada550941c581d4688f3160957b,1000.0
3218dc35296b4d62b99edc898c2d476e,1000.0
5bed3540847e41e586688fcb79b0468d,1000.0
b0fd5d0b26c042df96af719e59243bbf,1000.0
7880c58178d94cbb849771641c3336fe,1000.0
95802231782b4f26b528fd24e44f1805,1000.0
f9b42af9d0bc4fa1b6523dbe9f48edb1,1000.0
0eacc6a749d7435587b7421f66c3529b,1000.0
885abcabdc9443b8807ea489b9383fa5,1000.0
d2f22b3b8b3242d98e5ff024d5e4364a,1000.0
644113f38dc64980908ec6bf0d507180,1000.0
a74d08fd8d824e199d9aea5b9bc8f024,1000.0
40ebfcafcdf84fc28a0e004dd2e8ae4d,1000.0
b0b01941c72b4debb864b7cc48130bd1,1000.0
c64ca78b1ad1424f8cf12e28a01351a7,1000.0
c86906c3755249e6b3e1ef6d71a65450,1000.0
df89197295c342e184593b46ddc6a5d5,1000.0
55f76a3aac104fdebdf726f71825518e,1000.0
6e9a77efd7184fe89d66fc623afacedb,1000.0
7d2648c923f249d78be8cf9dc7a4e125,1000.0
8b92fbf22b614211ab5c79e368329122,1000.0
29680be7e9db4775887a23297624f60f,1000.0
9b68dd09c34d4b92b12f4b5b03eaf7f5,1000.0
48208ca6224f45b3b98e37b5bfdd0bb0,1000.0
111a50dac66042659ca78557f03f7ec0,1000.0
3c54fe1a8adb421d9210ce0ecf3a2fdc,0.0
479816565dfd4da4aa35cc6a967298ea,1000.0
5c47277a5f6743c186964247c826cfed,1000.0
ae4af0197717435a97874db38e85f368,1000.0
e88829163b244c7f92a974c424e341c4,1000.0
7d14d82b805347939786ab89508898ab,1000.0
ea05a9ee81f545d481879fe6372f5fc0,1000.0
02aa3308730e4080bb87dc00e4813f1f,1000.0
9054cd88a6c443319926d4eea727349e,1000.0
d222e6ee81c1482a8c0d454904206ad0,1000.0
f7abc6829ded44eca15c891f63615677,1000.0
3569adca41824bae8692fe5f6f81ebef,1000.0
262030e2a70643d58f2c8fc44554d64c,1000.0
92d41c0826794e608430d98a127abc18,1000.0
c1e1c5714e5841a99678ade9a4f19ed2,0.0
7be34f1a21c746319e2e568fc4265081,1000.0
81f59a829eb6431182233d062d3695d1,0.0
8ce98381238748f68148196c043fa577,1000.0
9940ad7700a0448698a5715c843fc87c,1000.0
89a0c9e5a13c454eb14264a4f15f5862,1000.0
3aee5bedcede4febab13ace3dff5a0a8,0.0
14a96d45ed794eaeae1f4966a0ac52b1,1000.0
2e2d50e9228e4be9a65cdb24fb7eac98,1000.0
89fb6a74c65e492ea33c36392c3028e4,1000.0
2f7653a5d94c42f083bc592b2f65b0a0,1000.0
6e9a86e37f45422b814e770d5f4ed258,1000.0
8027f18b9b6b46c7a2ed65d01588727b,1000.0
490b5de40e6348d29ae1fb0d8dfd707d,1000.0
8a348c6a2e614bc7857f73b2f83d1d61,1000.0
52e06ac2ea324f958d69d6086e25d946,0.0
f5bb05078d954da9aa8d86eb8bd7f9bc,1000.0
e3c8c82013824bf09131c7c844c8201d,0.6525215114790138
bcaa1e7eb66f4f189e45d18fce155fbb,1000.0
2efcaceba7fb4486bca5ac81ff0ba668,0.0
f16b33ec9e464b77907220353fb868eb,1000.0
c88d62fdc1ea4436b8d549c1d0ecaefb,1000.0
e3818eb6e2aa447d9c6df059e551c391,1000.0
928fa47bc93b4f6c802c0b2a43e29d13,1000.0
5d1fb226474d40d7ae552d4f88646dbb,1000.0
05b7158a22de4f7c962c19cef24f9f16,1000.0
9ab26f54da154246af01316c55db702e,1000.0
8433c5a6f8374e609528176237ceb286,1000.0
4f77ed09546942c59fb9e0a3a11b79cc,1000.0
b6005fd939ae4f26a26f2564930a04d3,1000.0
ff45de9017f04babbcc4e51aad3f18f8,1000.0
ae206e2652bc444bb7f7880ff3491e71,1000.0
a364c4616e634921a2ac55f1c558edff,1000.0
10922d5c7b034f919d63c7d3f8da0b5e,1000.0
b61cf356f5404daba0fd27dabd80030d,1000.0
20259978d47c4f3fa6f1945e7a1cbbae,1000.0
c8dcd047674e483fa9fdbf18d511a1aa,1000.0
a98863993b66441baef49f0fcea5576d,1000.0
fc361581f64d4fb9933f3491d161a4ae,1000.0
4d15526e29b34d07806573404214b4b6,1000.0
d5343df4a3ed4dc9be2505f7ea32abcf,1000.0
cb1780d3d55248a395d1cb15bc877451,1.0
8fde3ab8da1944499fbb059aaa250947,1000.0
55003c431e4b46c5be99c76bba824c00,1000.0
a4accb265d3b4c9b984ac4e2a7f92cbc,1000.0
2661c611024f4f938f0c58be4bcb0a8a,1000.0
5b4167dff72d494295b7b867579010a3,1000.0
28fbf20bcfa247558dd468dab6667145,1000.0
6d5fd755ecb64ec99956b149e7fcf36c,1000.0
1222b27283304c2caa2f54386b9fa595,1000.0
f6f895b6ea444e0d8d4b612abb2d6f4f,1000.0
6c6fdef8a7884d3db1ca1fb2836f87d6,1000.0
3d2f1c8b913c4a9ebaf365d525359ab7,1000.0
7279378f5a81452695c7bf78f0c55c41,1000.0
84ad75775eeb4d7f903539ba9ad391e3,1000.0
2a09a2039d134f70acf15971bd9be7d6,1000.0
5b544442e6d4422296a689be085b317c,1000.0
bf114fd630bb41699e9d8f8e2e99ef5c,1000.0
ab8f07679acd408e814cfece5d567592,1000.0
aed8755a20144d0d92e659b55b658580,1000.0
2a4e8a691506429eb156843e3ea6d09a,1000.0
3d09eab804c24284a587395ea1ee6643,1000.0
d1a9f7f0c03a48c6a636e65cddadc8f1,1000.0
a8e8d9c6c4884f848523486bc747db50,1000.0
c42039e6ec2749b8bf76a1e5875b0372,1000.0
84c06ccbf2f1420f84b44b363c2a5480,1000.0
18a5b596721d475686f8d93be7d1e671,1000.0
61093034e7e14f92880b52c53da83164,1000.0
a4f8953ce57043d482c2816867e10e20,1000.0
e3c79bb80d764e86811577bb5b39d8ca,1000.0
58f6dafc7c744b4c9c0119eb03efe9a4,1000.0
7517d213a9244367b7203234048196a1,1000.0
b657d323fa434f4a8a3302bd4ae8d4fc,1000.0
4e4f4bcb62034cb5912e09e15e7c7a6b,1000.0
af958af0df0e4fd397de820d429c54e2,1000.0
5be22c7ca73a48f38bf020ffaa8424ae,1000.0
9d422b5c6b2e470dbb68b44bbf1d204a,1000.0
5bd44d1f47c04280bf502c01e58d1499,1000.0
427f0a592bba4fcaa5f3ce8e7245d6cb,1000.0
70a6868b0eef4ff69c4a80f30282efb3,1000.0
67d088f151e440258d4d3bade680a6ce,1000.0
a70ef55b309e4d82b88b7827058b25f9,1000.0
94212d5d035e4f77bf91304c221d8a9c,1000.0
0516adbda69446149d1b9225097902ee,1000.0
b1bdd6407abc40508084e279e17e1527,1000.0
1c9afe4d98bb4f20a12f7fdab603dc60,1000.0
c41864ef27164b8abf54bc586d5d310c,1000.0
e94939f744b84ead90a646eada65167a,1000.0
89d4e59f9d244492a1775561df826749,1000.0
5f105da9fbe04d6ea653ced045c299bc,1000.0
4ba758f9399341b582d7636fdcc9c4b4,1000.0
036230d7e9814903aa498a62360dda6c,1000.0
571762ac8e304fd2accd2db3dbf9eb7b,1000.0
3a7fac99f77447d29fc596c6480308bf,1000.0
21f17a21f35a457e8e0b7d7dc33a14fa,1000.0
3599cc403b2b417698f08a066cfc10f3,1000.0
c0ea4077401d4b03a0f0931c06761530,1000.0
9afba8651eee4590b69ca72cb89b6424,1000.0
285b6e1b4ac74f9a83534510443a22cb,1000.0
aa97cdc4214d4d6b9bf8633c62333069,1000.0
8ffdd3dca3c74936b3f0ea8d43f43b6d,1000.0
4568e0f055394eeeaaf578bac9784b6d,1000.0
ea856059762c44f9aa67f43333437ccb,1000.0
a9cd1aeb02b041f3847a8b5b3fd1d51b,1000.0
44b246be4baa49f1af107d439ae138ec,1000.0
4dcf087f3726490d936e295e029b2ad5,1000.0
103664c3fa7e4679a125e49e99274945,1000.0
f2f98103dea8467bb13f4df3ddd62ac3,0.0
b41144b6de9b43538d64b21cb002bdda,1000.0
ddaa8ebf58a74ecc9aacbbcbb5411b7d,1000.0
249eaa39b5144640a7dc97bf7f756b43,1000.0
9fd458d13aa74200818937c8eed5face,1000.0
6cd5ea60e017420db596f87314a4aaf3,1000.0
9b042619bdc24befbb5f2a0f0d16f9fc,1000.0
08073661c6654f28a84bd0f6a0f3346d,1000.0
d22181aafd964bcfa5a92a5156db2c67,1000.0
9286a32131e64fc7965264c2993f9120,1000.0
40ef5a7d02014e6caa7238dd15b89562,1000.0
14fb802e3acf4b93af1239c0e8186a14,0.0
195eca0bec8044ebbb2195898cb42624,1000.0
e409a6305d1c4651b4616b0a93c083ec,1000.0
5e046eeca2b34d3ab1ded157c78b46ad,1000.0
32fa40a0e8af4677affbf7bd8ed86a3d,1000.0
77b2015e1d134f8a840957bc3579030e,1000.0
442516352d234db39d953ac7758f4f0f,1000.0
ccc891b71ef944f18b01d0c298f0f70a,1000.0
ff65b027d93a428ba96a1167a8577116,1000.0
578faa2c2a3b48ecb7f2c015001ea6ec,1000.0
3424a8e494ad4ac489bb221042871c06,1000.0
5e076beddd6a45688677ab46e7ed1487,1000.0
69bfd9f7a1a44fb68599d0fd8ec66e32,1000.0
c9f92a571dc04aec9caae8da112f04ba,0.0
5d5fd43391b541c99f54db2935832f81,1000.0
1732f750e1a34960bd4def36e6b76ccb,1000.0
05543dde0ef147cf8bc72c2b60ccd8a4,0.0
4446e918a9a34d569b9a47065847f3f3,0.0
56b72b57a1a94dca8f6ddf8f2def5303,0.0
7ba764f31cde4726998b12d4fd8c3df7,0.0
970d78958368442c9c9d05a4c81c5ce8,1000.0
c524024b2aa9439b85d276489546424f,1000.0
7e15b59f4ae44c329b9474c634255283,1000.0
f3762e32b9044f049eef22743caf93d3,1000.0
9754b20d04964fdda5837392da45355c,1000.0
13ec61f381c54f9eacd367187ba6596c,1000.0
9a87b7b0ef1e4377b37e0b35a296dc74,1000.0
217e275edc2d4aac98abd8a0fc592032,1000.0
1d40fd294ae94b09b648e49ab5b94959,1000.0
0cc8d45139bf430bb0a4de432111a02f,1000.0
81b2de95f2dd4ca2a90bc2b6c7b7c944,1000.0
8873fe40a7c24089958a980436bb6f65,1000.0
ec703b6ff7cf4a86a7690a9e9acfea93,1000.0
52c544afa3d8431caac9873eef15d8bf,1000.0
e94345ba28fc4bfc873f928c96de2ce2,0.0
7041b830bb894f44ac494f96bfb21acb,1000.0
d03c24305c1843ca959ab9c5e476ebf0,1000.0
84446331e68c43c5b459a0dd8790f208,1000.0
ca06aa2c24d84339a9ba7cb2d2581fd9,1000.0
052a6842f99a42cc87488f28684e1d83,1000.0
1417f28851524e58921699e8e3637f41,1000.0
8eae2d66d49d429d8898be93e099b2a2,1000.0
31d556837efe4ab19779e08f08e7cf42,1000.0
a62d5d5c6d7642c48bafd355a76fa665,1000.0
dba32f16fc4b4c11a350537518875471,1000.0
6713bde4899443c08bbbbaeb8994a977,0.0
129b134d2dc341a0b306105a5cc11576,1000.0
73c87b42b0874e9094ce9c37b02e38cd,1000.0
7eaab0f95afa4eb8922654f8b9fa3623,1000.0
c4f33dca75324a99a44c33ab2257015c,1000.0
c8ce3d1194be40baa32aa77d67ec1451,0.0
0d0bb237fd7b47e890206354f5c8148c,0.0
a5294f6113d141c2b69c9ede62a1b665,0.0
122af67db36740a1a110682f20a0a6dc,1000.0
135cf186eec64170b669b3a95c0bbaf8,1000.0
a6edb48891874a45b7896aa11d478cfa,1000.0
65c861f9dfe74e23a170a82210d7c1be,1000.0
01964daabeb64b07a5b66b1e877e17ac,1000.0
7d08e6f41dc1470592f8f3fea6c92b1d,1000.0
561388c6c96742fca34d7cbf12b0b6fe,1000.0
ed42a6ea7b5448298f4f84fbd853447e,1000.0
b113ca11667845d9beb59a701ece6721,1000.0
5190e220fc88446fa4d1e538929bdc18,1000.0
cea9e4066faa468297948666c6b70376,1000.0
a42d9f0a13534442bea03a7cd939ff16,1000.0
58faa4b7974243ecbe382b0e3197b8c9,1000.0
ece5b705e2f94b59b1ddc9da61987480,1000.0
1281fd4bc1b145aa915a6d3f56269b47,1000.0
c74f24e4eb954ccfa3c4df33d9a6d7d2,1000.0
5d315af8d55e415ca6781c72068e4f7c,1000.0
12baef5a83eb4853a043d6d981070b31,1000.0
7f398ee468ff48f7b7209e547622f290,1000.0
3322f9a0fc0643d1aa83773be395759d,1000.0
d1eab092ff094a33ac581a83d857feeb,1000.0
22380b12c68740d1a1021fb6da7612ab,1000.0
138c4795e48f405aa4d23d15aec44922,0.0
9e973511fb4f45eb82021dfb880959c4,1000.0
ec0eb5db076f446c84a9b1835ba843b3,1000.0
1a3e86ecb7654ed58940dc1655ea5c43,1000.0
5ad1886c930f4b7b9a1c471654c5624c,1000.0
f84d0c0dda974fa5a6fefa2f89f1b380,1000.0
ac93cc0880b14a17a4585b748a719e4e,1000.0
5d722bdcb2464ec880d766d73bde4d55,1000.0
e38372a120a041f9ab91902252ed4179,1000.0
e601d963e4324263ac9ad57b887e0288,1000.0
9f6323e4780d422fa695d0d4fdcb49e2,1000.0
d1f36b352a9e4e5f93633e3736b306d7,1000.0
c692881fd9a041d9bf4ec4089049b5c5,1000.0
7990d3f64a3640ec8e0ba9cb42aa77af,1000.0
936743edcc2a4473b8a305d12f1b3b2b,1000.0
c441390c544349e5a42e24b392c56435,1000.0
cbfe9a078eb9472fbd4b8e68343326f7,1000.0
1e4151b75c474903b8c1d29d2c28ca23,1000.0
7ddba20e8b1b487c939537174f0f0f02,1000.0
682c48af9e4b4939a82cb694bce762ff,1000.0
e091d78ae2f0435b8eae4e3aefef6e98,1000.0
0cc33de82161418ea09c8ab505b524b8,1000.0
588082246a94454cabfe8374728828cb,1000.0
eaaf2efd9c19409cb776d2fc90387b52,1000.0
89f1de9c6a73410bb9a3a19a1367f50e,1000.0
df0f326f9bd34cf989d6264592981e3e,1000.0
87c0215f2db84677bea20996b09d813d,1000.0
9c05e37caf1240ccaf1aac74cfccd418,1000.0
e25fc5155a4642e09e5fe63bc4227aa9,1000.0
63a11717839f47feb474c9f87aca6ad0,1000.0
8df8cef8d7854b3c9a6dc13bb68a3752,1000.0
085d616cea0b4767b3817b32cc1e7ba3,1000.0
a2663d22d0764bcea84b741236a8622c,1000.0
13ff6a3b2d804162b9377e84a9321948,1000.0
ef81eee59fc742c4bbe2f8801fc4aee5,1000.0
e95bd741cc0d4513b2337b0ffbd3752e,1000.0
5ca9ee00f81d4a16b9914dcd88bb04d2,1000.0
eebb9f29a817467aa1f4f553e89f0032,1000.0
2c15b47ee6664a2f96becffb6d9b8f82,1000.0
807f39216e6d488db48127bd79d6186b,1000.0
f9e3db50c2604f599de6118ecb74a77b,1000.0
90b198e596824fe288ee3bf9dd4e36f2,1000.0
cde4492eb3b442e5952f6241cf438366,1000.0
fb8f85803e2443418844e45157c0f035,0.0
