,image_id,method,N_0,mu,R2
31,983,length,15.219370377384779,0.46822632559475263,0.991308538259611
32,984,colony,820.9507040763608,0.46220981931863075,0.9995752680945489
33,984,count,2.0701446714185194,0.4434272649138514,0.9972679630742115
34,984,area,5.625679729455985,0.4497716696686748,0.9982723948181338
35,984,length,6.295896750910701,0.44470340756816434,0.995113518575727
36,985,colony,1064.8889512069338,0.48101272573257337,0.9957357960190181
37,985,count,2.570668938039542,0.4707894243372813,0.9867623272504785
38,985,area,7.093730250379519,0.4733521953812363,0.9958179329347772
39,985,length,7.437010897063941,0.47657947237113674,0.994965824873264
40,986,colony,2002.4013710657196,0.4912882419265624,0.9973734833954414
41,986,count,4.462201570255961,0.4914079790437685,0.9967914984987126
42,986,area,13.074557997470897,0.48780917520786754,0.9971471430543623
43,986,length,13.477167962223184,0.49233633102594926,0.9968014927922091
44,987,colony,2190.4977018774375,0.4618345835796751,0.9978344159937778
45,987,count,4.698552447498749,0.4690050702726413,0.9930908433693764
46,987,area,13.975251036855273,0.4608317575672983,0.9963751491908315
47,987,length,14.2552736380703,0.4695550325424525,0.9966421786236089
48,988,colony,1792.190834054263,0.45975170045246044,0.9980920697508611
49,988,count,3.8309396005985397,0.4655833999262559,0.9947298214226014
50,988,area,11.933876746049197,0.45456944896948315,0.9963001514633284
51,988,length,11.874261063084804,0.463894603182505,0.9968600478079018
52,989,colony,1552.5828480708813,0.4702939228432771,0.9971485997075716
53,989,count,3.236579640182078,0.47755454033105227,0.9929136576080069
54,989,area,9.868342016946132,0.47021062784853346,0.9965966916443297
55,989,length,9.92731649162083,0.47717835346343734,0.9971078525328553
56,990,colony,3472.1533504635076,0.4807815389538241,0.9986036984677942
57,990,count,7.045963805917915,0.49374121844044727,0.9979616345238324
58,990,area,22.74192928202134,0.47698786297476936,0.9972191680263588
59,990,length,22.730475928955475,0.4861920031558506,0.9971363224106321
60,991,colony,2553.053427408693,0.47329333661620054,0.9999332990030545
61,991,count,5.849479106207783,0.47007270017410446,0.9973502816228925
62,991,area,16.73043209022435,0.4691914946231922,0.9973794008293088
63,991,length,17.162710647386728,0.47503653638422,0.9975545193987606
64,992,colony,1106.6244902729643,0.43118329703705877,0.9940175894004432
65,992,count,3.1979090871116087,0.3990449445445196,0.9813207984952764
66,992,area,7.021293342616253,0.4277942389710913,0.9940643280495898
67,992,length,7.919743633569164,0.42371561544166364,0.9931964595752655
68,994,colony,971.569749417423,0.4469546983893976,0.9983294998711376
69,994,count,2.474537711188359,0.4290247668861816,0.9806792936730176
70,994,area,6.717715804920014,0.43401074518816435,0.9965660783719253
71,994,length,7.12213083393754,0.43599799158851954,0.9961848207026862
72,995,colony,752.2452758608845,0.4676084466123818,0.9985259569343763
73,995,count,1.883309815011119,0.4500562165605596,0.9951550693967117
74,995,area,5.139348732017607,0.45671242783493027,0.9968031941949214
75,995,length,5.260643875537367,0.4619385165110992,0.9975213192014868
76,996,colony,655.9387089132887,0.46760710481186424,0.9986893641719911
77,996,count,1.4249151466992935,0.46984169514124896,0.9886659950343012
78,996,area,4.521849071239898,0.4574258788941358,0.996870273158284
79,996,length,4.451867916940168,0.46651277996408275,0.9972476314518405
80,1005,colony,4366.385073573956,0.7058190975758863,0.999503308480328
81,1005,count,8.739679730379425,0.7451464984986371,0.9932073113550988
82,1005,area,27.300200887090927,0.7038713999553746,0.9993387273477569
83,1005,length,28.334907535713317,0.7237801751243341,0.9996168600844494
84,998,colony,1730.4259576250045,0.6893082494318348,0.9971699289740825
85,998,count,3.869266441256641,0.6916966332986226,0.9765597811216917
86,998,area,10.726227562900759,0.6810498051343364,0.9994421952463668
87,998,length,11.17718023338592,0.703819865837727,0.9992980920452718
88,999,colony,5418.602758883887,0.6819282589599467,0.9990790168564587
89,999,count,12.571029745581985,0.6790016074881627,0.9930425514488179
90,999,area,34.66185467435065,0.6692028629394338,0.9995518526414392
91,999,length,36.86388388951929,0.6855373084566218,0.9994126250526157
92,1000,colony,9645.405427664537,0.6778918635061084,0.9998179346396001
93,1000,count,21.747526354856667,0.6858620512509795,0.9982998667615128
94,1000,area,59.62381318469511,0.6786790315318769,0.9992367559290234
95,1000,length,64.42412562270839,0.6895563986394578,0.9991971434936279
96,1001,colony,7281.717791142128,0.728459451015484,0.9997287777633893
97,1001,count,15.296611267602481,0.7508585160275658,0.995875879747521
98,1001,area,45.59722712936063,0.7260588310118233,0.9996450729031982
99,1001,length,47.63574948418896,0.743213557258235,0.9995819654286787
100,1003,colony,7085.351915419591,0.6950140942533641,0.999749570664895
101,1003,count,14.791164805330295,0.7170528921038737,0.9969348810794146
102,1003,area,44.10201007020725,0.689073461114873,0.9993907845910913
103,1003,length,46.21642002627403,0.7074281738642478,0.9993998184027569
104,1004,colony,2577.0766030721707,0.7321694780675638,0.9986546316813568
105,1004,count,5.389209270307265,0.7544671053820028,0.9943427068257222
106,1004,area,16.421282245065825,0.7200187833677484,0.9967096021414321
107,1004,length,18.53836725451397,0.7157416246547267,0.992122597386444
108,1018,colony,4181.249367480711,0.7870652240624388,0.9994285613268532
109,1018,count,8.761765730014522,0.8101292953013383,0.9988323462337046
110,1018,area,26.233936902536595,0.7831237782367217,0.9997959852724683
111,1018,length,27.651220838588902,0.7975230619651061,0.9998672899766203
112,1006,colony,2618.117447968571,0.700139308042262,0.9991247520398032
113,1006,count,5.977882834979663,0.6872274454918583,0.9862607605753507
114,1006,area,16.849557382687948,0.683426955612501,0.9979006745901611
115,1006,length,21.38014835232099,0.6423165743087897,0.9896259030784772
116,1008,colony,1708.1327021166978,0.7913773289885012,0.9930583676854298
117,1008,count,4.755063259420536,0.7533843799231087,0.9802818638673083
118,1008,area,11.532149769807308,0.7651096592362073,0.9892637423453765
119,1008,length,13.991731646539387,0.740026331676625,0.9773887898721761
120,1010,colony,1909.0182008936818,0.8255238420516989,0.9987750644806677
121,1010,count,4.086238095240202,0.8650557725609694,0.9960435833046338
122,1010,area,11.56205866458793,0.8331553609158178,0.9987839441634889
123,1010,length,12.840948910348143,0.8418063800621706,0.99876860193059
124,1012,colony,4274.837582697795,0.7969226937810393,0.9989753160968929
125,1012,count,8.609506885912275,0.8516690538472615,0.9961535175934263
126,1012,area,25.484103040728176,0.8109259156099631,0.9992775685786592
127,1012,length,27.79661081777751,0.8199699313600441,0.9994064074481372
128,1014,colony,3023.385402023697,0.775998692218199,0.9983757066793274
129,1014,count,6.654085984728069,0.7906597199007388,0.9956563860452454
130,1014,area,19.553050742754586,0.7633254873836035,0.999635385667616
131,1014,length,20.258633419990343,0.7853991835728086,0.9994416305821584
132,1016,colony,3041.7917276818175,0.7191658865300071,0.9991804584787303
133,1016,count,6.425717954989266,0.7450310292534289,0.993902426175361
134,1016,area,19.077076973081557,0.7091347001058139,0.9992987307927023
135,1016,length,20.311915920969476,0.7283660118989599,0.9996948102104003
136,1020,colony,3722.1536163509036,0.7488604745537804,0.998385752831062
137,1020,count,7.932170005676181,0.7819445191803779,0.9937785607146385
138,1020,area,22.97888216537547,0.7483476440972103,0.9972233871373373
139,1020,length,24.66499302422946,0.763774153035925,0.9975418383887878
140,1022,colony,3405.050177703185,0.8172095004397512,0.992820097154432
141,1022,count,7.93260835821051,0.8165425565788028,0.9991579243875575
142,1022,area,22.090615820007663,0.8052441062706318,0.9978160370796119
143,1022,length,23.018662701196188,0.8237578730466246,0.9984248113830935
144,1024,colony,2291.035957330074,0.7616572036529806,0.9936905039777815
145,1024,count,5.2604419296038625,0.7683948079598459,0.9932836191849617
146,1024,area,14.611636815357185,0.7535338283273966,0.9979057763867024
147,1024,length,15.72687466761585,0.7672815577085869,0.9983434331939394
148,1032,colony,5813.441225853377,0.768496868299273,0.9993990785190594
149,1032,count,12.737700298110584,0.7871811783829298,0.9988393971663491
150,1032,area,35.79307186674513,0.7630389646170677,0.9999398891132101
151,1032,length,39.55406543083861,0.7736565742381591,0.9999391991742749
152,1026,colony,3834.759559046498,0.707188716445369,0.9993302598129865
153,1026,count,7.88452022976904,0.7437056889189667,0.9867534960476819
154,1026,area,23.362513287461507,0.7115744039190366,0.9996995801996428
155,1026,length,25.488816642323894,0.7240617870419612,0.9994859330308944
156,1028,colony,2648.267194275899,0.7015269234519527,0.9953568790555404
157,1028,count,5.944561398094493,0.7116045330946348,0.9929916438165997
158,1028,area,16.594458607807077,0.6899521159640175,0.9994809166705225
159,1028,length,19.046279508702803,0.6852782692512236,0.997368736475646
160,1030,colony,2955.2229221511393,0.7019470988412381,0.9998375729778887
161,1030,count,6.506028864845544,0.7101969746586311,0.9991234467819766
162,1030,area,18.47246876029233,0.6982724502733214,0.9987941032943511
163,1030,length,20.206828241797353,0.7024335879412706,0.9993968625626987
164,1034,colony,1781.706942303563,0.6869172989115351,0.9981044104776721
165,1034,count,3.5941739817141447,0.730994819509881,0.9943492653187432
166,1034,area,11.151625666159815,0.6870720088923826,0.9987986853010786
167,1034,length,11.66942434269078,0.6983490672153455,0.9991431400299221
168,1036,colony,2805.8489975393236,0.7115944579782515,0.9991720801425393
169,1036,count,5.767002114431266,0.7466814276439181,0.9978797690646832
170,1036,area,17.68266537728869,0.7099346412316879,0.999539317333983
171,1036,length,18.464576373567528,0.7294437393900174,0.9996773004720172
172,1038,colony,2735.051128344338,0.7160092591053834,0.9958336368677981
173,1038,count,6.050944446041156,0.7213584254912736,0.9970151798071771
174,1038,area,17.674042735509122,0.6986597945561884,0.9998762945244221
175,1038,length,18.763659614958556,0.7126178935401957,0.999876407188696
176,1041,colony,4309.4436527727385,0.7179505368254857,0.9996274802749209
177,1041,count,8.959235951743954,0.7633967657657671,0.9991399534894282
178,1041,area,26.848162947014597,0.7186060590696781,0.998867526739306
179,1041,length,28.44700348968611,0.7385100842394213,0.9994069619771686
180,1043,colony,2843.634200301073,0.668017987287298,0.999311350228278
181,1043,count,6.910307979796719,0.6563544970055633,0.9853457786019858
182,1043,area,17.389657697943612,0.6588566638411074,0.9976285995678017
183,1043,length,25.541058202121107,0.5946209882642834,0.9876108676052996
184,1059,colony,3177.9828455176225,0.6992389390906312,0.9986806454307823
185,1059,count,6.341400852549832,0.7503666794188665,0.994207318590053
186,1059,area,19.30687766862781,0.7070889711252193,0.998474734879095
187,1059,length,20.2654470022751,0.7312164567859948,0.9984876445860323
188,1045,colony,1953.1491510578617,0.6571665065554867,0.9939011089951775
189,1045,count,4.6592043362326105,0.6163031080238578,0.9526649334922446
190,1045,area,12.944239683069775,0.6387499897775504,0.9871140276131622
191,1045,length,15.96367704806801,0.5895358881840571,0.9557851172737506
192,1048,colony,6402.677533170429,0.7193208244993378,0.9997741801484424
193,1048,count,13.470378492902915,0.7566540750027505,0.9987216259461353
194,1048,area,38.53836175770379,0.7353263776318845,0.9988570251536998
195,1048,length,41.99940885557364,0.7396851853199098,0.9991172226418784
196,1052,colony,2496.207861819318,0.6630511363217313,0.9895723133775968
197,1052,count,6.667821561275668,0.6147113874959129,0.9702030601553794
198,1052,area,16.090244587412784,0.645389074545617,0.985616513750001
199,1052,length,20.22605925668013,0.6170344903124685,0.9781379527873637
200,1053,colony,2775.53432200622,0.7604204476115356,0.9988002960783464
201,1053,count,5.793224758406872,0.7950407285788371,0.995244012500543
202,1053,area,17.695817389969612,0.748098238801266,0.9995354071301926
203,1053,length,18.715304941087936,0.7651820165272435,0.9994947908669086
204,1056,colony,2262.859971231479,0.8151199736791909,0.9971430952056822
205,1056,count,5.106937272829693,0.8331976834391348,0.9940798074801768
206,1056,area,14.188657543443634,0.809913824278674,0.9985559649019795
207,1056,length,15.935460294649271,0.8123034880364742,0.9981112353498717
208,1062,colony,3885.4828189143986,0.7018238773042139,0.9970023170764499
209,1062,count,7.880429395118669,0.746129938786274,0.9942962108040613
210,1062,area,23.37721420875729,0.7142575375842141,0.9978168816101111
211,1062,length,24.70113125635236,0.7311194802697323,0.9981144091832324
212,1009,colony,1387.2094652724327,0.7493126643599315,0.9991060183824998
213,1009,count,2.6035789268580327,0.7892218369660204,0.99653132978278
214,1009,area,8.945475133049761,0.7426066156039172,0.9989465226032552
215,1009,length,8.503419401291392,0.7691696435354551,0.9995358490268801
216,1011,colony,1572.9193825189502,0.7372946564427797,0.9925933088406963
217,1011,count,3.4436263794130464,0.7595299548977463,0.9981114909862286
218,1011,area,9.362911905959031,0.7457926616488074,0.9971282600145782
219,1011,length,9.961254200910348,0.7551851816755556,0.9984628755758593
220,1013,colony,1870.6693318964303,0.8171287739023196,0.9892731778297361
221,1013,count,4.851377464959016,0.8149704016244967,0.9948509253552126
222,1013,area,12.746098545392226,0.7916027136420118,0.9961552577032318
223,1013,length,13.642409123213824,0.8047077646007073,0.9959841584620872
224,1015,colony,1313.0759789054828,0.7351768208402836,0.999036671896153
225,1015,count,2.265012070470962,0.7961397835175636,0.9984573235305602
226,1015,area,8.008559367861718,0.7429339899678491,0.9997438026569798
227,1015,length,7.70522400098299,0.7662953886051882,0.9996986237393428
228,1017,colony,687.9704897570992,0.8196957224468319,0.9693059478581773
229,1017,count,1.5213667611578017,0.8419296662692409,0.9852613800139959
230,1017,area,4.430778306722831,0.815488420063297,0.9835944936533227
231,1017,length,4.549041963432342,0.8298180741327064,0.9857350404131101
232,1019,colony,1432.9421046521684,0.7950293947864339,0.9973159397081626
233,1019,count,2.7821202213690843,0.8296706246016804,0.9963084619620112
234,1019,area,9.803606891168155,0.773867797156415,0.9992035257117966
235,1019,length,9.389148713169297,0.8011264499076434,0.9986758889028602
236,1021,colony,1148.6413742039072,0.7248043184367654,0.994260380318158
237,1021,count,2.0747457765760116,0.78202743112703,0.9971355320461864
238,1021,area,6.789842421259032,0.7356201674195333,0.9985224989637044
239,1021,length,6.878324112844045,0.753350765484592,0.9987280715751096
240,1023,colony,1258.791465257384,0.7115578805531072,0.9985610873457637
241,1023,count,2.1333074205577742,0.7719382808490473,0.998973015035801
242,1023,area,7.586211365677291,0.7194619659511723,0.9998169471406901
243,1023,length,7.355514949152279,0.7411900365357783,0.9997251562812425
244,1025,colony,1346.0835647451054,0.7686317659064619,0.9968931039646082
245,1025,count,2.4507108506067294,0.8214020621058635,0.9986404471350309
246,1025,area,8.782372064036617,0.7588681003452689,0.9992404247030064
247,1025,length,8.419150100092448,0.7854014209573725,0.9997436151598825
248,1027,colony,967.5611819215669,0.7898766966101163,0.9976779627362227
249,1027,count,1.9690731687032963,0.8261235019496724,0.998897082734263
250,1027,area,6.1973458789305855,0.7839317357372926,0.9994407712019294
251,1027,length,6.841102820131407,0.7846562818732983,0.9974387047586903
252,1029,colony,2510.2247936528875,0.7300400612640591,0.9991205506742201
253,1029,count,5.268349152086694,0.7686868951794765,0.9991120840055365
254,1029,area,15.570719314483425,0.7276234430207642,0.9996467447205372
255,1029,length,16.208147101010226,0.7462009148953219,0.9997250396566322
256,1031,colony,918.8034413445635,0.7311599680646175,0.9983540283632891
257,1031,count,1.943977787243492,0.7620390249130291,0.9986353851781407
258,1031,area,5.933321270610623,0.7260437050605941,0.9982172944828828
259,1031,length,5.7990865323868475,0.7493265674286604,0.9993012264459982
260,1033,colony,1049.5980383865096,0.7599285704918834,0.9997355826547717
261,1033,count,1.921317890222991,0.8080638452022361,0.9991311824980212
262,1033,area,6.309041888080026,0.7657580135626362,0.9990265080637674
263,1033,length,6.275824820899342,0.7849489182705237,0.9999262669072201
264,1035,colony,1430.6524930314965,0.8047821480553906,0.99338349448519
265,1035,count,2.9847134096575614,0.8404483332139991,0.9955561355487643
266,1035,area,9.003367415348343,0.8030450941684132,0.9986788695049114
267,1035,length,9.136075697415459,0.8220575595376364,0.9973938739742216
268,1037,colony,1770.047111571669,0.7262740669203586,0.9909668731389607
269,1037,count,3.6672144077597637,0.7675620454511727,0.9932841396670725
270,1037,area,11.016774052616006,0.7295519424513275,0.996261402058649
271,1037,length,11.462063177370302,0.74461309322174,0.9954625192686486
272,1040,colony,1349.451302806027,0.7569111872084878,0.9995698962601125
273,1040,count,2.5822867532154756,0.796892912612052,0.997684559767875
274,1040,area,8.3629382520809,0.7588038725832388,0.9995150523824254
275,1040,length,8.799431392974961,0.766807987912299,0.9994563784882153
276,1044,colony,750.3517284976101,0.711058398135729,0.9928055613999786
277,1044,count,1.3103363050218768,0.7571198559448351,0.9974573883380514
278,1044,area,4.834106402439132,0.7101669636430278,0.9980349264211997
279,1044,length,4.989548559692717,0.7183982979225335,0.999601411382367
280,1046,colony,2026.0537031942417,0.7962377047659696,0.9974551139240249
281,1046,count,3.984370676784548,0.8452929805653058,0.9989576348267332
282,1046,area,12.691617817560921,0.7911708410110064,0.9995312408309303
283,1046,length,12.924974985923786,0.8127457239549489,0.9996544620653498
284,1049,colony,533.6841372843062,0.7523110548488376,0.9997616434854144
285,1049,count,0.9310736992933907,0.8013429711352759,0.9990307804207481
286,1049,area,3.1702510942357685,0.7600946239866375,0.9995379431633956
287,1049,length,3.2592439970623204,0.7717620441999888,0.9996176968233821
288,1060,colony,3463.6638163618263,0.7852869417398075,0.997588657342856
289,1060,count,7.074835753345655,0.8188513498131378,0.9974620867487698
290,1060,area,23.582180075792326,0.7573739692038878,0.9996357859134422
291,1060,length,23.74887645401994,0.7806244015313687,0.9997821578176338
292,1051,colony,4546.058056102653,0.7983397993402311,0.9909221812532817
293,1051,count,9.801696254531658,0.8296076736435117,0.9939200476799445
294,1051,area,29.596524333349457,0.783128818543082,0.9979096660151177
295,1051,length,31.032094212020787,0.8006329679120744,0.9974508655060218
296,1054,colony,2117.752594277479,0.8003633100274012,0.987715588851029
297,1054,count,4.096405264909433,0.8485632586627523,0.9896038459773195
298,1054,area,14.041616852415201,0.783884590494715,0.989976232280636
299,1054,length,13.825010550137163,0.8106370561111625,0.9923209453701605
300,1057,colony,4537.983062593476,0.8018299304181432,0.9933330844041393
301,1057,count,9.933165529633662,0.8229827627997565,0.9981429797982353
302,1057,area,29.725625986449433,0.7868085989461993,0.9991823125811461
303,1057,length,30.932470187416566,0.8008485567792286,0.9990383846542801
304,1063,colony,891.073206576423,0.8141716624246169,0.9814142192287968
305,1063,count,1.7580225578631083,0.8588102135675335,0.9888000347469222
306,1063,area,5.78554603770367,0.8104188820374856,0.9921562904507266
307,1063,length,5.801275247041408,0.8296940889399841,0.9912994495530498
308,1065,colony,483.92996997497016,0.7905736172221034,0.9980547912158738
309,1065,count,1.0033495144987286,0.816094960599557,0.9993775845583664
310,1065,area,3.0901796096694687,0.7863728914980758,0.9991600204817593
311,1065,length,3.2242686023872307,0.7963182345695181,0.9998047890944833
312,1067,colony,874.6887887359303,0.7671472507133291,0.9997742186435509
313,1067,count,1.559818721391021,0.818514702952179,0.9991222153797064
314,1067,area,5.075946858192199,0.7791819246777681,0.9989121511984106
315,1067,length,5.082111448584678,0.7966581347165225,0.9996280850002824
316,1069,colony,1155.7380843349956,0.8197900158367853,0.9870318594629484
317,1069,count,2.8350238908753256,0.8227388270027577,0.9968365866961856
318,1069,area,8.147205379219123,0.7937758875013388,0.9959496282945085
319,1069,length,8.710784182292471,0.8032075287921231,0.9977644566660211
320,1070,colony,1036.202771104222,0.7171394420208479,0.9917168893102507
321,1070,count,2.0061003789462997,0.7590419544742483,0.9971318606887152
322,1070,area,6.387628939051657,0.7221231568239721,0.9970486514418333
323,1070,length,6.521232138948464,0.7367458938174323,0.9978928458293321
324,1072,colony,568.4039169830842,0.733831913878316,0.9940670831179507
325,1072,count,1.113539663301089,0.7684358807464358,0.9962278192919746
326,1072,area,3.5696492474097536,0.7355880307026172,0.9986528298904501
327,1072,length,4.105458072908018,0.732714496239922,0.9990759236329572
328,1074,colony,1534.9509953780068,0.759867344261415,0.9922265113717825
329,1074,count,2.998954854969144,0.8018060858388311,0.9967358253802504
330,1074,area,10.04390453695087,0.7487301090498546,0.9997834313495525
331,1074,length,9.967087587894161,0.7701222927006763,0.9994290994322987
332,1076,colony,868.5836121088162,0.7124792395531976,0.9884372239030778
333,1076,count,1.4028740483547577,0.7796548349024002,0.986361326248877
334,1076,area,5.187152435383558,0.7184973694062738,0.9953063768320882
335,1076,length,5.063286750366467,0.7401524611368049,0.9945119861473137
336,1078,colony,843.1757053916438,0.7596762802951765,0.9980183716678349
337,1078,count,1.8396709785543761,0.7860867503345045,0.9980606907436315
338,1078,area,5.283121439924682,0.7569009218153273,0.9996449829199354
339,1078,length,5.468639577322136,0.7736287614439307,0.9998954000727381
340,1081,colony,1250.6563159334644,0.7266710994361312,0.9970041875473953
341,1081,count,2.69427419398923,0.7531722438964862,0.9992779077215844
342,1081,area,7.793794001588125,0.722790184700941,0.9998377816864572
343,1081,length,8.246304464374449,0.7361651345516717,0.9997426529650577
344,1082,colony,1143.0616383421273,0.7605051846152735,0.9997444616917289
345,1082,count,2.2127494048346783,0.798429110612136,0.9954326067851111
346,1082,area,7.147097556149384,0.7607478651418289,0.9995741114834102
347,1082,length,7.0753210267738575,0.77997971555866,0.9994234839074336
348,1084,colony,769.5468026513335,0.837678911513521,0.9844838507634275
349,1084,count,1.5711949610649032,0.8657025922633748,0.9943415897164191
350,1084,area,5.048678858055586,0.8259615193559977,0.9938210628986706
351,1084,length,5.358825853327689,0.8341839620347876,0.996820118070438
352,1086,colony,721.7191975573126,0.8020401535744949,0.996238701395546
353,1086,count,1.451564069061476,0.8429818502271346,0.9938497140518725
354,1086,area,4.390931511219253,0.8062067234190764,0.997927308400985
355,1086,length,4.50738960044192,0.8237580517750756,0.9972779206431363
356,1112,colony,3064.516338951909,0.6014011065314847,0.995171835891356
357,1112,count,7.709146457146624,0.6190659747567201,0.9991916105031563
358,1112,area,21.171374336132832,0.5788004077933444,0.9991518142080995
359,1112,length,21.339640064423044,0.5971713928157473,0.9988378336048943
360,1113,colony,3399.757918651527,0.6022609315229887,0.9970815603293736
361,1113,count,8.501733751197285,0.6220508791887374,0.9957217801179904
362,1113,area,22.855709172075468,0.5856588933166893,0.9982399595169307
363,1113,length,23.800534004422943,0.5968960607651631,0.9991408756839382
364,1114,colony,2948.7225454248714,0.6131097286817729,0.992776107769915
365,1114,count,7.20625771065796,0.6317248539435693,0.9980751802429019
366,1114,area,20.174860262512375,0.5959508755243879,0.9958239875067639
367,1114,length,20.418781853049957,0.6102763190889297,0.9973297324489421
368,1115,colony,1371.3850885813938,0.5912983935921127,0.9974864503271478
369,1115,count,3.4081646582740297,0.5842964839500813,0.9950122567579983
370,1115,area,9.848459734562953,0.5670858696710168,0.9989025893542363
371,1115,length,9.76878876110723,0.5780882826683357,0.9994376971740045
372,1116,colony,1117.0383376598754,0.5872085537497995,0.9993623945318187
373,1116,count,2.955055590562439,0.5851099396320412,0.9908454964457563
374,1116,area,7.863774619206494,0.5634651677560396,0.9980659864469468
375,1116,length,7.594677850193204,0.5849923598117739,0.9980958224452511
376,1117,colony,461.7153283057098,0.6256220436198964,0.997597916193477
377,1117,count,1.2666729244483532,0.6010112992957031,0.9910673700240079
378,1117,area,3.3364296964250673,0.6012470037487694,0.9996918688394094
379,1117,length,3.3525625743298257,0.6082396681029258,0.999486584295823
380,1118,colony,1475.5399789523847,0.6316010563426481,0.9979397252286559
381,1118,count,3.9975794376659066,0.6339816864780485,0.9958441115221904
382,1118,area,10.27744426255008,0.6120605780596605,0.9990251799448702
383,1118,length,10.683429050082426,0.6223988620957178,0.9996270730958141
384,1120,colony,2473.786021030431,0.5863832235802998,0.9994678388145543
385,1120,count,6.36607315259801,0.5930343831344036,0.9936809701604438
386,1120,area,16.908893059632952,0.5660444979130351,0.9997803179700963
387,1120,length,17.43932420513696,0.5792639081406527,0.9995893996899416
388,1122,colony,1609.200665021649,0.6008452289259802,0.9995384004455207
389,1122,count,4.112001449600443,0.6063650016510423,0.995075518155673
390,1122,area,11.236697915180637,0.5808206188090835,0.9990600883350184
391,1122,length,11.417835455061006,0.5917997321293884,0.999487128499001
392,1124,colony,1564.1511923065818,0.6402222777251751,0.9984556827538905
393,1124,count,3.9304285243663513,0.6400125744052535,0.9964328795501061
394,1124,area,11.173172337260553,0.6153902434166783,0.9994993503118845
395,1124,length,11.244010084048027,0.6258946069811415,0.9996059885485322
396,1126,colony,734.5650974055073,0.6063473587338568,0.9993827046720896
397,1126,count,1.3615357005875086,0.655491461353327,0.9921256458356942
398,1126,area,5.083004840467705,0.5909161257894349,0.9995342212662434
399,1126,length,4.867555450925042,0.6078216580351898,0.9994149112062932
400,1128,colony,975.2665050346947,0.5823079148184926,0.9992845520297867
401,1128,count,2.910528710983779,0.5517740848809224,0.9854007426958044
402,1128,area,6.891143759883241,0.5610483269971517,0.9991227422555228
403,1128,length,9.07641791880632,0.5243285476696016,0.9906794550131698
404,1130,colony,931.3714521982816,0.6042122356684937,0.9995780025500225
405,1130,count,2.4073777458402095,0.5939189268928541,0.9958401094942461
406,1130,area,6.323506105461996,0.5890176301097172,0.9999431144940233
407,1130,length,6.473821523184669,0.5961136068961067,0.9997131209198548
408,1132,colony,946.9316272884345,0.6536868739541467,0.9973447854255832
409,1132,count,2.040223500436187,0.6842124311778204,0.99890643354569
410,1132,area,6.5366194668391975,0.6371964786092047,0.9987730049102477
411,1132,length,6.297760284738683,0.6542506044865538,0.9990952727446578
412,1134,colony,1952.1036147501884,0.5897414887513034,0.9997517187452978
413,1134,count,4.831357136704971,0.5960706849386626,0.9946338959467625
414,1134,area,13.664822362982962,0.5711857256474285,0.9997495615678427
415,1134,length,13.817393792021843,0.5813444839337308,0.9996860196882273
416,1137,colony,690.8301857951876,0.6160661754498379,0.999303679320967
417,1137,count,1.5264036248296189,0.630943375941062,0.9868207682992771
418,1137,area,4.938512958318596,0.5939149136205852,0.9993948354461483
419,1137,length,4.866958658876413,0.6049324076006533,0.9988043578324504
420,1140,colony,1297.243326364027,0.5762545629167299,0.999386495135426
421,1140,count,3.486800639450841,0.5629359037609633,0.9868796337104039
