,0
ea6783198a1741c0ad25b6284f6be738,1000.0
7f2df05c71584db19386481e62b441ad,1000.0
dcc72624840144579259de5a073b5649,1000.0
5dec339e528c418a900b4a5e53eb5694,1000.0
1bcd8e3b3f5944f7b3f6e5b17b705dc9,1000.0
e193de3d526f4712a815c0fbd7c419c1,1000.0
507deb764c434b58b7dd3b3be32a7b00,1000.0
2e19f604a7e5461082e1e5f945dc8a72,1000.0
049494f645b1490a9538559a84e9f4c7,1000.0
1c5627eaf1c447b3a51793cae5eac369,1000.0
10a902d305334abfbb986dc3ef89d3de,1000.0
1ef56885de75475dadc898835a980017,1000.0
e306c9eca30f4c5a99496b63f27e2d4b,1000.0
6577d423cf1748aa93f270023bb0a55c,1000.0
7d68bd860f7a4b51855a5827d2f95e27,1000.0
72f5faa503fd454ea9d0791a01a00696,1000.0
f9b9c02399f943a4abb2b3e28bb11cdf,1000.0
dc5cb2c169f645b0a4d0cf42179e7707,1000.0
7b5572a256074ca2ac27d218e28b226e,1000.0
76940be252264ad8936dd31e3d7b622d,1000.0
7bcb0453fea94f4e852a7ea44be2bf58,1000.0
c077b036945d410b988bcad9b57d6668,1000.0
39cc28bbe38849cab101e4854c9d5186,1000.0
a3fd80a67052419889fcdeb8b248d066,1000.0
39b94aa9a6af4498a9fedc2d840301c1,1000.0
e1c407fed1be4bd28f920e5ccd2a4d81,1000.0
92f4d8fb08ca4f9faab85cb346450440,1000.0
8e2088be30b1439bb5f485f6f6eb16d9,1000.0
9297141aaeee497fa5d09c362a9a3f49,1000.0
c89f8ddbcd4744a18c4688d9313c81fb,1000.0
993f75d515ab4400b15fd9be23e3e910,1000.0
00983c59f54c44a49db5fe6852fb7b6c,1000.0
b5ba650179414235ad7bed03b49f7cc0,1000.0
4daac80458d3420187809209745405ef,1000.0
4712321d7d8f47e29a7e64735e289ac2,1000.0
13bf389a6422444aabea3e73a4cae20f,1000.0
1de77c5157b94ed095edda9c7c85995b,1000.0
6d1dc57197214f96b02e2c45f9107916,1000.0
97e1016ee9144ca88591e42a8c9cbca5,1000.0
d76e89cba6cd43cd9dc50cce78742530,1000.0
c02f00c56b8748deb1a265448b6c32f2,1000.0
503213d4f69a4434812d86de46b1b83f,1000.0
f7ee0ea297e9445cbdc7ad4c1a7280c7,1000.0
1dc83e09ae9b49c89a9ca73dae98cb84,1000.0
23f6faf4d24842129a0330211fa83c82,1000.0
1cb868f205254ef88f9a3177e036076b,1000.0
8855f4e838bc41a68239d360c2e70ff6,1000.0
8332bf6e896440139f57f93436ce2a16,1000.0
f556c067ffb7445293a4b6c9931eb0a2,1000.0
1014134e44e14a5997b8bc1888541089,1000.0
ff3a77677ddb44ba837090aaf509c88a,1000.0
3e591d8fd4224e3ba2c63c1b47a9f26a,1000.0
614e382a859a4ad09d7e0c48976f361b,1000.0
980a961e8fc34df18bb3ec1da94d03bf,1000.0
e233aaab10934fd297aa487512b00b52,1000.0
d434dcd3777d4ac096f41ab51c7e07cc,1000.0
60cbdcd19b534c8c9b777c286d1d19c5,1000.0
b62ab36a8b5844eaa1a7b06f1b830cc4,1000.0
9a50f43e34a548789ed346ff36425b52,1000.0
e8ca070c7baa4569b877854907f9a20a,1000.0
946d056451414c62be7f7a3cb4c71668,1000.0
cf3e11e8d3b242db99877f0f8772f404,1000.0
821a5a125434464f95a8770ff347d50f,1000.0
673f0c33823d417db69bdbf6b4f35f77,1000.0
1f58398c722f453091925be1ed885e4a,1000.0
b2a8750812b5406d92c5617ae506fde5,1000.0
324a417f3ea54e299ec62c7ccaf4fd78,1000.0
509c7cf5722c47b4899f304d84f98783,1000.0
dab519f6580741beaa713e983364c688,1000.0
833b96581c2e4b968b2907c3e3ae80da,1000.0
19d3379cfb7643779bd09289f2a820ac,1000.0
47723190fe744ea19fb6acbec2da156c,1000.0
dcc4e97086934c21960cad5702d38558,1000.0
aa24b7e477054ff9a6d66eebda78fcb9,1000.0
2e282d1e1e744943b55e22cc5eb851f2,1000.0
c3e6092a64824d55a32d3c40b97459eb,1000.0
d936da25cdb441a0803516f64685580e,1000.0
8b42b5c9a915470db7c8db2739df3307,1000.0
361fc20786ae40acbf20857948eac27f,1000.0
ee26305b03804639bc3ba5b9d679b5af,1000.0
0f90c602f4f2490c9c90986d09a935c7,1000.0
371f327cc4c64f8f8a0e3b64a6072d28,1000.0
58659540626542b8a1127317b9d17b84,1000.0
bcadd95e98d94796a11d745ceb094975,1000.0
e1b46518029f4a389cd75a714d11b600,1000.0
fb7d57ec44974642b939c5a79bf979b2,1000.0
9b18ade9952b49f68135e13f39d6234f,1000.0
def0f9979b514a1da329cc7b5ef62173,1000.0
c3ab0441b3cc4bb0b38474291eb4738b,1000.0
0b7eea60997841a88e0aa72df4387f72,1000.0
4863e235079f44188a84db86f8c50af4,1000.0
2bae39a49f2b49e498a612eb34474d41,1000.0
5ed20f97ac8048f9a955687a8e01ff56,1000.0
6de39e4641684b42959409257a4ad6cf,1000.0
af7caefacd074f29a7b67fe97c74819e,1000.0
29993338b7a942278300822c857e54a5,1000.0
1ed4e7f52f69424aa06ef7e5605fa928,1000.0
df90452aa4ca4bb2be516f795d99683b,1000.0
3bca9569d30e4803a0f26b3b65e53dc2,1000.0
91d46bb790c6435ebc5defd98e56016a,1000.0
802f7651decf40bd80fbe6a1fe8fdbe4,1000.0
c33cfab3bef84f6784f8fbb3e8d33a83,1000.0
68c0ab3286f44e0db46caea8e322d7d1,1000.0
0cbfd91e4a4c4314945a015d5ca2a677,1000.0
e44ffe721e674ca182cfca50ad52ee63,1000.0
8dc48d5324d44ce98177e7313437f8fa,1000.0
966cc8f243ca419dab6b223007e8e582,1000.0
917009aa962548bf931d428c88a3ea95,1000.0
3bc97f960d954a68aa92c0912708a9be,1000.0
1b4947d9263944b5b52de6848763eacd,1000.0
1fd9ef0047a442f283f87ce4e3ba6257,1000.0
0cf9a8d5e4dd4c07a0a81f0a3b394ab9,1000.0
84b072be3268473988a0e0a9cff6dd58,1000.0
d8b1bee82d2c4c7bb98b4c613d4bb23d,1000.0
3f1cd67a00e94fde9a160df43d498e10,1000.0
59f337d5f5a74bb5ba48aaebad0d3ff5,1000.0
5a2561f9042249f7bf4d1d56d44cf899,1000.0
3d2590a196c74971bb5f7e0a7cae0131,1000.0
faf44861f4514d288a66d4f31ed60658,1000.0
56ab53c8016047e9a410e81c1fd493e4,1000.0
dccb249b65274e6e8f44be5338fb1d14,1000.0
7337ba6b47af4ba1976ed9fd6db0d826,1000.0
61c10b2774804c3193f2d049e699999a,1000.0
11003cdfd4f447d689ce2093c77a2925,1000.0
b7dcef07ad114c2a8031a53b90d2a121,1000.0
a59703da44c143ef975984586377a8aa,1000.0
40e046f374604050b652c7891a815a51,1000.0
dce81bd1d72c49c4a9f9a6e7e69a9390,1000.0
999571b891fd4f35bb72801cc17d0659,1000.0
108f4a9d3467416483714406043eeb68,1000.0
38502a3cc68447a4a85e2a921d976804,1000.0
e7d3fc65297a4f6db732d28c76c9ef2a,1000.0
6fc4886ce85e408eb02dfa82d3320764,1000.0
d2530b24e8df472f84dea47404cd6aea,1000.0
69c1bbcdea94431dbf7516a51d94793d,1000.0
dea45207d7fc45108384472ed1683561,1000.0
964de92eae8245a79f8478c1352c84aa,1000.0
0bad68a973aa4ae49bbfe6d6f8be97c7,1000.0
fca44b3156b1427fbefecf69df23f44a,1000.0
baf94f6715c0471d9522b7d2a6a6e9fa,1000.0
92fcb47c7fa14d59bbd83e2d79b4486e,1000.0
9350fff5d849408ab81619af91a72d65,1000.0
1009df8552d0499580bf98c06b1896b4,1000.0
736c984c44dc45e1975a5560dd000342,1000.0
211145c063cb4a189b4384040b4f10de,1000.0
ee873de0edb84c2db1c7cecda48ec847,1000.0
13954de8f7384894aa26e52fab679417,1000.0
02e35e960d644af4868bd787b13db924,1000.0
8fd1f37086b1436bbf09db0495c5c49a,1000.0
b9e9d00ee6a041bba2d06b0eafca5187,1000.0
9d3051fd773d41bf9090314880ff5db8,1000.0
b47aa0b650d041ac9985f21beba3bd7a,1000.0
011d5571f28b4e81bb7338c3130e7b6b,1000.0
024fed3c959041d6b9b25819c3a35887,1000.0
c2c8c5526a97445ca9f714c9fba30752,1000.0
7e9e5730b9804b0f8556840514162cfd,1000.0
36b97ee9d5ec46f78c7f715feb9afe34,1000.0
140f01ac130c4e9688cbab8423bfe6bd,1000.0
777af07fa6974a6e90522c856f96c92f,1000.0
7cc10139e3cf4fa7bfc0ca136f6ff673,1000.0
960b28508f0b4b6c9431b382ff02bd4a,1000.0
9fd1e8fb6fe14c7bb01f392f2e8885d1,1000.0
e27b86f16d7b40a0af04f4262ca4ffde,1000.0
c1ca8596d7634528a860cd824b8bc2bb,1000.0
12d73a3649bb43a99a7c3d1639e768d0,1000.0
346d6fe84acc4ad998d8b6aa72ea9f54,1000.0
889e311b5ff949aab953b38f09be1a15,1000.0
201e31c9398e425d9b7e92c355ff6e4a,1000.0
04aae261aa9949f78485a7c662e8e0b2,1000.0
92b2aad8ab3c497aab78963e623881ae,0.0
0ee4ad9b965344619a5ef1b3912c6e23,1000.0
10be3de4599448a0949eda4f77af8ee3,1000.0
7ddbbe3b382c48c09c3754015d812cba,1000.0
0f3d64bd148e4935a8b1d8ba7d31d80e,1000.0
bab75b1bedf44e87906e19918ed3a7b9,1000.0
5e40803a7cce41939ee0f994770e0fba,1000.0
0e9abc240ac14a86b1c41a87cd755dbc,1.0
b4747a2db2f04a63bcea9a4569039af8,1000.0
cb01245589b049fda52573f5c67acf29,1000.0
522c6506f5f84db196ded68b96cbbba1,1000.0
05b60c9e7f9c4388b975c76b6c7b593f,1000.0
ac42a24e5cb244bca9605426872c7850,1000.0
aa03e99eef884b79af2960ee3cd97a7c,1000.0
ea6b6ad021c248f0b2b3d79ee68b6cc7,1000.0
a3326193c9b04f2da1553a9c6b507472,1000.0
7d0692380ad641c4838cdc63052b3c17,1000.0
759fc4eff2144a70b9f0e87778b4d1e6,1000.0
2502e7133367448f83bfb158cb7c1731,1000.0
840005481ae244a590af100c5d246b76,1000.0
e1e65e576aae4b1fbc46cc511b037739,1000.0
91a8b0e392394514bafa7db85b1593a1,1000.0
7042889c7b8d43b58ec0e8caa2feceb2,1000.0
b813c79a72ad4e3c9a82ffaa7ffab943,1000.0
a8bbf21ec929401985ed1c52808b27d3,1000.0
a04560d2ce7244d083ca531945e74956,1000.0
62d85a5455ce4e9f86443fd5f4bff04c,1000.0
7541c19b02a841b2bb3e0eb247890605,1000.0
ab897eb7ea0641fca1ff26a11eb79b71,1000.0
fe14ebe4e2654f6f8574be496942773b,1000.0
acceb67adf024cdbbb3074cdf4a48c36,1000.0
264d9ad4178c48c99f0bd238ec8bf524,1000.0
e5f92d74c09441d8929ba95165fde685,1000.0
d98e8d2dc9504ebfb3f39712e68134eb,1000.0
ceaf8fed4a71495c9d99ad4af83a5e78,1000.0
795e85110cf1454896139bc4f6dbe422,1000.0
2ef93e65c33542b28cef1d93ab91a1fa,1000.0
7e9e574d980040528b06526a37db7dea,1000.0
b243f6c7132d41769841d074a3764e44,1000.0
1b82679661c547fa86ce1a3d318b416b,1000.0
f675155154934a938d1d4c8f0cc30346,1000.0
28163f033b0d41d787603d57c3955d44,1000.0
fc57cbdfea2b42b9a50f07e90b09197a,1000.0
c95fdad1bed84055b0ab7224de06ae3f,1000.0
88381586df19408ea3e1d2d90707afe6,1000.0
9a8ac39d869948228209e404a66c31b6,1000.0
9e09c16290c34da596563c41b6fdfd0f,0.0
8e8c3c585c784c82a0c1b1fde135fa99,1000.0
ced83f606faa446a9c33d4dcb71c78a8,1000.0
c7de72f5bfae4462bd33b00ae262bfe1,1000.0
b3017fdda6194fc7a0df9765131d3888,1000.0
c6a5fcae66ab40818dbcdae314cc9264,1000.0
9a99cf1df9a049e9822f2e62d04bc3df,1000.0
c78f5cf7b04d44d0943ff6e5386c28a7,1000.0
daa49153af19440eb1c8eaaa0f65a14e,1000.0
c94dccbbdc114fed85f26726686da663,1000.0
5f64897c94a441048beab7ee92483714,1000.0
a88416d3115d4760947d39751c2d072b,1000.0
348099ad327c46acb7f8b84aaa41b1c5,1000.0
07e4dc0aee95460785fbc962d349b0bf,1000.0
cc81a7f734374412bcac65544e3eaf5b,0.0
3727b98c57454c1397628b56fecbf369,1000.0
a127c96c99ee4ee2af6588c1cb2817ae,0.0
e54732c156f14c45bce148afc91a2a18,1000.0
4612ae9f39dd46a0a1b44b195459bd2e,1000.0
aeb4ee227be64aee8f1d98f944cccb83,1000.0
b4afcc12e95341fe902a01ccd29462d3,0.0
7753b3dbfccc4a3d858092fe5895ce7b,1000.0
e1825cf5f961453c90627eccef8c5837,1000.0
a8806beb32984291bb13b968bba030eb,1000.0
1f589b454d4640f480addd5a4916a48e,1000.0
ae91612edc8d4277b122d20c2a7a59e5,1000.0
329c09c1f0cd4995805c95834ef7eb69,1000.0
342d0a18fc3141cf98ee162e44eb90a7,1000.0
b9ef8c0c848545a69a67be9f94a49057,1000.0
0710e0c93ca34feea018e3686ccdd49b,0.0
07098ea14f74403088f7387086c447e7,1000.0
b500892b13de4ed3a27ea45a027d3900,0.1811161428413112
2fd76d16494e4fab888bede166741279,1000.0
56a06245ea68468387c717d006246fc7,0.0
95433fe7c16b48a7ad7ce4f3d2d75083,1000.0
545923a564e947248fbd21188efaef38,1000.0
41094ed65d674e03ada291d32dd4d78f,1000.0
b5cd7b24cf024f3f88637746a9b5e8b5,1000.0
552d534c406b4154b7396f209169f295,1000.0
b04436f9350d4425921dc3c6f8ae7e3a,1000.0
8978e064340444f6ae385027cbbbf112,1000.0
b5634bf08818477dadac6ebd84e7e8ad,1000.0
e6f1cac8dd0e406fb46835a146edbbf4,1000.0
251c9b5b08634510b6623e292e24bb76,1000.0
a32b3950f35e490f8f64bc725d6105a3,1000.0
894e752af5fb47999f6437b0adac46ec,1000.0
3625bdd7a3074ca295d96d6b03889887,1000.0
1ec9e5d17a6e46fc8f83428eb20bf774,1000.0
0c6604595c4146608e4ee755d3b83945,1000.0
6760e0f0387943af874489006835dfba,1000.0
a39cf7b8efeb44b3ac360838306333d1,1000.0
18c2e45aed5d4994b6da2d07f36750b7,1000.0
f806089f6d084127b8ea1169ca39e875,1000.0
e017631eeada4763904567eb2df9c276,1000.0
9190de8d099040b1983eea79cf2b16e8,1000.0
8a7a9e1dc3c74bc79335b21e8ac7a2a6,1.0
6bc960988d2346c7964d8f004bb9656e,1000.0
25886f274fee43c48091e47f018101bb,1000.0
aaf31249b40f416cbfae36726496c225,1000.0
f6c7097ec31c46538a0eaedcfe9d68fa,1000.0
8ee23f3d8f2f43c2b20dc1375db0b4fe,1000.0
64e399d8abfa4f93ba5252924b635e85,1000.0
3df82552ade242a0bdbfe29f02af3aa5,1000.0
2ec5a88e79574caeb2d576c57f693c0d,1000.0
36a8bd6ba39c4ba3832f277fc6950300,1000.0
064b44f5403c4a65b8a74605608db122,1000.0
79ed7a2b48ee4ffbaed141f2632eb553,1000.0
582409a9651340bfacde0965838cedd4,1000.0
6220fe5f692444f1a2c67c3f7b324590,1000.0
091868030c014b77884285c239b9e9bc,1000.0
38f08a13be4a44a5b33d037d2a3fbf70,1000.0
987a84270fb240c79e0c5a1880bbb345,1000.0
5954b6f380da42d3b1802733ab72b2de,1000.0
5e65b052c0944cc0aee019a00d6ccb5b,1000.0
d1f857298b774990aae673949fb27b09,1000.0
c47776cd24ef4d6bb6bfdee9ac87ccfc,1000.0
698c86a949474e7e93f843317c91694b,1000.0
088e73cf317f4b27937b10bc60586034,1000.0
8b3e23f0890e4994b94d650ad4b77b8f,1000.0
fbd2d9b9fbcf49f3a1906ad273449221,1000.0
5f26809b2d8e4677b6dcabfa1b4a27e1,1000.0
09abaa12631a4225a7375c8c71a5ab5d,1000.0
7b8573f3d8474655b7a23fa9ecfb4ad6,1000.0
ff567044f0f54c2dbd36c018616ff7e6,1000.0
9cc298c27ba9445494a45ff5d64c67ff,1000.0
983d1d89a8be4abc96f24bdc04dc2218,1000.0
8ca43ae1a02d425a8e9eed172a3f6481,1000.0
7db0f0c413484a47babcf85b0ab392e2,1000.0
8f3c31a5ef1c418ca7c3a32b5c2058bc,1000.0
9291c001213a4dd69e4d4c25c712910e,1000.0
612afa50855949f680b9d971d31873a5,1000.0
adf9dd5aceed46638185160e96f3c555,1000.0
794ec22b6a384f3f8bf274cb3a58b3ee,1000.0
86c5e5de565141e79c6dd6e72a52ba32,1000.0
ce5c5575e1f64e71b0e51c76758086f4,1000.0
5d0767a19a3d4bca8c585920cae8c473,1000.0
fdd31710a339499bb12ce4f15dd529d7,1000.0
cb11239eda88419a9223eec88fcedc26,1000.0
50ccb2cf58264946a564cc8955590507,1000.0
6c378e57e06f434a81d346ba88a2d28c,1000.0
6b1419eff1a447cba3571a29f7c5fe2a,1000.0
d2742fc256c8430aad5f28f76d07ec84,1000.0
d39b3fefaf4942c39af2a970b6050726,1000.0
aba042f46d3144658508c6bcd000a52e,1000.0
1c0b7940ddcf4ce4bc36798bb10eadee,1000.0
23b500256dc34d8d991a228827b65b76,1000.0
e0b134eeee9743fd9ed974c818b3259d,1000.0
6dcb55f9615c47199e0e2a9e5a032994,1000.0
b43803a6eae5406ea5fac84a5f62d3c6,1000.0
f8cc24fd785b417caffc635b58832629,1000.0
1b7701cf98c740f4966cef8cdfae3ab0,1000.0
6844a456bfaf46fb87f00775900f10d7,1000.0
65eb2a2d9ca4468380879cb92b19dfef,1000.0
cfa85d1510f04cf797448258594a6640,1000.0
4272c801ef994db494ae0ec85cf0f825,1000.0
8f3abc80d723449aa777ef1bebf70d5c,1000.0
729b5826cb8d4dd9973e1601949d8130,1000.0
440df337e8434cc1832823e0358bb164,1000.0
000a9d5129314bc394a1f2d2b2dcf183,1000.0
32ca9f3545fe4765876c223c153fc2e5,1000.0
f8c7f10634f84e6cbda17f80cc68d9b5,1000.0
4daa541558c9471d891b1c8107a02fbd,0.0
b2a40b8072b146138134b5ec7f667c55,1000.0
5c1951b50614440bb05df2febafee473,1000.0
7af33331136e4f3fa3eae7b9a9187ac7,1000.0
67fa0700e858408baae7de7e55ceb6d1,1000.0
5fe8c276a5524c7e84adae4610e61164,1000.0
1f59ddc85dfc45c3a6339257641f90d0,1000.0
013a0acbe91d4e938b688eb706d50d04,1000.0
a253548b425d42ccbe1ed8a5624d3cca,1000.0
df1f0710f8ce4c1bb08b0bd1b9de2bc5,1000.0
bc9a1b3b45d54e58b4d435a25c790ea0,1000.0
d8bb5500a1144a6b945b592a20d29ff2,0.0
87b3beb8670c42faaec094065761fb0f,1000.0
2784bc4529004402a976efb2d73e34d7,1000.0
90374b27b20c4270882bbf14d6be3124,1000.0
b72d9622468f48da8f02e7eafbd01915,1000.0
7e514a8e06c84fba8415385805fca967,1000.0
b1b46360cc6b4ba0bdc44b948a923825,1000.0
1a211d00c9894ddaa2c15734745483f6,1000.0
72b71e46c1f3486aba71ebb6736f7ca1,1000.0
1237b712f8994a36890fb571695b7b07,1000.0
34047fc8852e4fa3bc02598c831aee8b,1000.0
9b6b13d67f2640fb85afec9fc0978e57,1000.0
ece59a2a567d4136aee4852707f23274,1000.0
c6922915d38b481a89763a54ef6b674f,0.0
176395f7dcaf4a89aeb9f40697a31e07,1000.0
d9bec8837d7846c9b0111a1cdd670af7,1000.0
08758d2895ca42839c8955fc4f27209a,0.0
780286ab368947258301c4819dd43f30,0.0
f539c285d4174cc2948fd48f680cf382,0.0
0cc1f60665aa4112abcaca57c7138a31,0.0
73e108dc519848aaad9032703db386de,1000.0
045c9c4a273a4082a84fa6f0d4711034,1000.0
ea5b3bccddd447f7890462904ea78073,1000.0
4329ddf38bba4ca7aacfc176fe8ef808,1000.0
0f17a9c23bf74c0a8cca29f39048c2cc,1000.0
8c5de302d55e48c9a2f67517488db554,1000.0
2a79577004934ae18948c9dfdda2ba8c,1000.0
0c4c815919e34db28a5a70a9e25f2199,1000.0
6c591e556c0b4c2689462bc2b200b952,1000.0
09f48fef220f4afbaebb18cc71651109,1000.0
404d1539ac354d3797b6964498e4a467,1000.0
eca8eab1b62b4d6d9262741e1413e35c,1000.0
c46916a51637449586a2225f2172dcda,1000.0
0fbffd6d302a424ab7475c1bd1a332be,1000.0
67287d77e726497d92de03ade1b6ef2e,0.0
54a7c032a1da4eb2a531530901393dc1,1000.0
981d4d22e9a84085b4321aabd0d90907,1000.0
9c9a08edea464d3fa7c7fdacb9625f42,1000.0
68caf397246a48d6b6330d8a8c60378b,1000.0
c4d1cb69cc3a4993ae11ae39966f20b6,1000.0
522b2753310d4631bcc8a556e2fcc683,1000.0
d6bce2c794cb4edcbfd1039d2b74015e,1000.0
1bf7880e1a634a98bf11e6156739d287,1000.0
ad1cb76aacc54f73999cbc0abd43f397,1000.0
4dc65c2c65be49a69702dc6a55b6e6fa,1000.0
2687b437ee4a4fbe8efc1ed28e887508,0.0
08c89f86b6e3496887765a9ac5ab1d79,1000.0
1701ec329d0444c7aa3288d96585801e,1000.0
a8a1598cadd745ffbfba37b25ac44a2a,1000.0
a32353ef2f4a41b7a310f5136c262b53,1000.0
c3abd91c35b743b49ea1234901921bf5,0.0
86f247d05176455785fc5b610188d200,0.0
745fa5abed014db6b1de3eddaee98eaf,0.0
7ce8e1e973564ed6bf6445d041631b89,1000.0
a34e4a6833ca422bae4c717901b1ad50,1000.0
fdd64ab028ca499797ceeea2561eb9dc,1000.0
a02c2f008fc2479bbef1ebd9d97e3d75,1000.0
c653e07e02d841c8bfd5a72fc131e4b9,1000.0
4387783a645f48128177b357820c4926,1000.0
66a9615febcc483babe536c8251e3314,1000.0
3eca6c1398ff49209e4561972d699ab8,1000.0
10abc52fc17c4ab3a33b032c72e25f46,1000.0
fd1d2d3f6b0c446e8ac1c41621125847,1000.0
b5c34d90f9d44d418e560df3b0823db9,1000.0
b1a4b14636f3470591f1fc0bc7aed8be,1000.0
fd6259291cce4a8aaad2bb25e62b7b47,1000.0
dada5ef232f64092a88fb585371f42f1,1000.0
5d21a06ed67a4236a316df2d96f5ada7,1000.0
ba75e1e3b7ab4b1a9339c6d5c5af98b7,1000.0
cbde28dfdd2c4aea9f1cddbd0956430f,1000.0
a9b8018d7c7d4c3a895ec4918856bed8,1000.0
b46a80971f8f4719ae1243a5f2e6e409,1000.0
8d1bd860bfaf4e22bc1bff22b61963e3,1000.0
e78403e4e7e247cb81a4732f2cbe4af4,1000.0
9f8ffa6eabfd437bba0d6156052d47b1,1000.0
27e49d97a9c94a08a735adde4cedc606,0.0
757b7da43fc64f9485cbb092ef706dc4,1000.0
1d0d9ed714df4f19adf625f9af936981,1000.0
6c42c4a5d7a04ac3a87cff73a1544a53,1000.0
84fba0103c994682921adcb228c0e571,1000.0
fbcc01c3106a4bbd8ba1a311b10d6b93,1000.0
238f8cedad88411a8960dd7591d196e0,1000.0
371812fa291c41d885a44e8557d1b0f4,1000.0
b7c15a6958b9446c97a52567a34fc75f,1000.0
d0ef4204c5c24e8c9e7e527c7a465a70,1000.0
2f6677dc73344788a912f683f79c65f1,1000.0
cdf4a824e3b14962808fdc14cec2ec22,1000.0
6e0c252ea0f646a9ae4d4d943800aed5,1000.0
5359353b16a84c1a8dda0b4194ae5d5b,1000.0
598060013aac4e75b553fd40444f7443,1000.0
7e093202b844403297bfca16a83df663,1000.0
036a16e6a9ad47e399650b30fe5e737b,1000.0
c873c161642f45a2b9d73cc492247ddd,1000.0
c555a6d4955a4221af5933bf4b5c9d73,1000.0
a722b0a6f3c54b8286aca8f45edcb268,1000.0
adfc4713fb014fb29d173ccab53742ce,1000.0
a734d645eb1d4482b740d25434698c03,1000.0
7cd4512feb934a93a9f7415cccb99348,1000.0
4185f448ba74420d9ec68e99acd6644c,1000.0
63d98207909049a397c9c311dce1be4f,1000.0
2d01ede9c9cc4bb1a18e12d01d8ba7fb,1000.0
b897875419cf4654a680e407c2e32e9c,1000.0
514f31104e2040c58970089f4de8a3fa,1000.0
2d181330ce5a4ecf83eb2fd9fe658531,1000.0
061fcfcf05194d52a69aac5b9c95e108,1000.0
69440e5ebe024bdf94d62abf2c2f8ce3,1000.0
f587709d56044dc8a9a90acc094d2205,1000.0
8f35930150634b11a2ba4e5a79752fed,1000.0
dd6ce3f409194eec9fd849b55bdf738c,1000.0
916b5439710c433786ff4ad83b16ee94,1000.0
430e3d634bcf4ede92c8e32ef0911f7d,1000.0
a9aa859e2d294a60b45dbf833fc483a6,1000.0
933ccdf6df834c5da63e740480b479b2,1000.0
8a90306b33ec4a05980f69b7f8d3c6cc,1000.0
06c7b3fc2d254da39af4fe750f0f6971,1000.0
6a2907c9068d464ead1ad2e6aee43848,1000.0
531edcf31983426885babf8f9976fa8f,1000.0
7d47cf6d14424f6e88543e5c5b7d9fa7,1000.0
b26c3cacbbbc4a69b9b30453d30d35b2,0.0
cc9db9996c4a498bbcc92958221a4c33,0.0
f58f14712ca34aecbc05ffe8ab4bbbb9,0.0
